1.003476063046196520e+00 8.517392637428188307e-01 9.283860508216825735e-01 1.166893492797043574e+00 9.634580191406743044e-01 8.331217757400626311e-01 1.003790166884593882e+00 1.260180937726103290e+00 7.629262936790717209e-01 8.362779348373482469e-01 1.016889274173651048e+00
1.028961215076665825e+00 6.751750378621557136e-01 1.089057436035248738e+00 9.096316638539769794e-01 9.169197060724809667e-01 1.056152693891555083e+00 1.123131316342336872e+00 1.003501150657047924e+00 1.102011234921042915e+00 8.736836270258991899e-01 9.794083668326933889e-01
1.000157705130139574e+00 1.244610197249667927e+00 9.821886292395198836e-01 1.007588033654751802e+00 9.832551005671323896e-01 9.713166159663451094e-01 1.044784034753261093e+00 9.973716787697345376e-01 1.059786078461799397e+00 1.265691462180638105e+00 1.008149312625926441e+00
9.967406263009690459e-01 1.140305964892824431e+00 9.716694880126849343e-01 8.605625773398005718e-01 8.416739827263796103e-01 9.172455364173340842e-01 9.331379080620182398e-01 1.111762833373068471e+00 1.161332970664820330e+00 8.229734532637109634e-01 1.007618667631110521e+00
1.007717160262116884e+00 8.414379089624074437e-01 1.064722843597114110e+00 1.058609518668217397e+00 8.764028088899088464e-01 1.046309248241427570e+00 9.872435858429823297e-01 8.347852682479780517e-01 1.178117071944452254e+00 1.079582699228581966e+00 1.012122017458479739e+00
9.911893396643259857e-01 9.738979511985300652e-01 9.446507402792769792e-01 9.868429397061910802e-01 7.227893740084616603e-01 1.091112324491523955e+00 1.059636328992743737e+00 9.212909929280895804e-01 8.488377851153788844e-01 1.170968787939923983e+00 9.915007456987441348e-01
9.987738410793719490e-01 9.652189363950849366e-01 1.068445961165523261e+00 1.147041891410516268e+00 5.698723749235505842e-01 1.149999848827328419e+00 1.039848061799367729e+00 8.929715725261936354e-01 1.040818613491603983e+00 1.163435823100171129e+00 1.000642453531616072e+00
1.021726302676980058e+00 9.992827555597955103e-01 1.029821951747231568e+00 1.205002568340774571e+00 9.104503907787284689e-01 9.910209569866110790e-01 1.023444727411758626e+00 1.172718755809774249e+00 9.540915482764038558e-01 1.476125608867980610e+00 9.922697524698926852e-01
9.990241983136145532e-01 9.806897083169024976e-01 9.356561194439690921e-01 9.907573161620683022e-01 9.881673042550865871e-01 1.064855800197799462e+00 1.142593883088781848e+00 8.377327791684056058e-01 1.421366098981118320e+00 1.117003804002185019e+00 9.896591651447221860e-01
9.859805766638035651e-01 9.193899050465973444e-01 9.556624889253586552e-01 1.061629835799182464e+00 8.704024735034634475e-01 8.988486706646531266e-01 9.243650105355439850e-01 1.025442780924566755e+00 6.572974903643615807e-01 1.061893177428006263e+00 9.950569831906904694e-01
1.002376041094778847e+00 8.106685422362474025e-01 1.070401438178733233e+00 9.767751635508539199e-01 1.088591479151428398e+00 1.049121046658791023e+00 9.808256930857784939e-01 1.020282406337501557e+00 1.149434318101206776e+00 1.098306657582200252e+00 1.006989899801990607e+00
1.009951732205088382e+00 7.862625782221017712e-01 9.792737369488808685e-01 9.806081889859712408e-01 9.970874711824266878e-01 1.025478896875536394e+00 1.081273395687254446e+00 9.582198736007727646e-01 7.037583411352272833e-01 1.177947533279453340e+00 1.009173114081011846e+00
9.894219864277369325e-01 7.590344384093509200e-01 1.062894905888307484e+00 1.176178531895520907e+00 7.134650440255754233e-01 8.727218309078806913e-01 9.465655096349869790e-01 1.021454568538286090e+00 9.049602208486062782e-01 9.632554075405314054e-01 1.009324082205962370e+00
1.003279115835187030e+00 1.234902488464242776e+00 1.006904822418547507e+00 1.067033209502536995e+00 1.309420369117840766e+00 9.779297848073332800e-01 9.486328153798603280e-01 8.138718156697473116e-01 8.597373645617245597e-01 9.246013000366759549e-01 9.963604532144532122e-01
1.004606456909636236e+00 1.089629082906425461e+00 1.008191193553754417e+00 9.159947520860133308e-01 1.147170279638014101e+00 1.023607140023570450e+00 1.160544563267111862e+00 1.014971231488001280e+00 1.227079311330948164e+00 1.057608369860085773e+00 1.002999760149202002e+00
9.941714820393297014e-01 8.252762873911319019e-01 9.776390651523731989e-01 1.026915688907648727e+00 7.918245474487340951e-01 8.796174488918118151e-01 8.858450138006743746e-01 1.115106804064038171e+00 1.093907388021774452e+00 1.316649642327111014e+00 1.000294662608720131e+00
1.002166442494111243e+00 1.085266156039964347e+00 1.084906941838719829e+00 9.307490297972913496e-01 1.044198428496500686e+00 9.836538907143017596e-01 8.938063319344384805e-01 9.910435546882252478e-01 1.028817653131497201e+00 9.577884314351969852e-01 1.001956707407572367e+00
9.964493702153383037e-01 8.821016655959580399e-01 9.093722869089525540e-01 9.126269887174834894e-01 8.315788759190655410e-01 1.126248010818517553e+00 9.982461868111620618e-01 1.095404003149648808e+00 1.053199602995088302e+00 1.157257966996175114e+00 9.932322309449875819e-01
1.013578070524140395e+00 6.506317444552685014e-01 9.639876287850993597e-01 1.082710519146974804e+00 6.820913130333605690e-01 1.093980760536971575e+00 1.119871926299485843e+00 9.653785456545284083e-01 5.812236883986230396e-01 8.999561680367378358e-01 9.961296616394551551e-01
1.003851082612261081e+00 8.857796037342715589e-01 1.044475773386346784e+00 9.259109618044144563e-01 9.684838488255843592e-01 1.111032202577362682e+00 1.042284872317091882e+00 9.446649328978385940e-01 1.122740383070702785e+00 7.409737383919665632e-01 9.837857411250058304e-01
1.005274690372416568e+00 8.468472376022729842e-01 1.047567436752307568e+00 9.471591192846928742e-01 1.054686393505338771e+00 7.694239811696392817e-01 9.079731975016979151e-01 1.066780920504483587e+00 9.773372736004511951e-01 7.788787147262076216e-01 9.930479368072231416e-01
9.908473526985349666e-01 1.314215687352428663e+00 1.050457993041780114e+00 1.087401611910783217e+00 1.284883425342797203e+00 1.166180668321218139e+00 9.786595633328909472e-01 1.085044290811101542e+00 9.123413743784318797e-01 9.054858067925056764e-01 1.004245026217681414e+00
9.845326876700526419e-01 1.202088593347727663e+00 1.083670376032224159e+00 9.442792254020767606e-01 8.008396208908966640e-01 9.434940638104328814e-01 1.029147214932729426e+00 1.052476949032052245e+00 8.393451831518963235e-01 1.126280949056349678e+00 9.984023244104233141e-01
1.016213160880708344e+00 1.056574259194344334e+00 9.851274460608270278e-01 1.065035813314003210e+00 1.529201265309675151e+00 1.068649771883620758e+00 1.060782723182474463e+00 9.928747008120596407e-01 1.001035842756863081e+00 9.813055406180685170e-01 1.002247244492602274e+00
1.001339135144078574e+00 9.787784174691237515e-01 1.005594484084752160e+00 9.796174752037155598e-01 9.036208081453973584e-01 1.086620335981730134e+00 1.114003630010319545e+00 1.064529349368231959e+00 8.537010428265106032e-01 9.602313778243816156e-01 1.015845647641357319e+00
1.002744476046072863e+00 1.157102970737545089e+00 1.004475982896785746e+00 9.848981031224123273e-01 9.280421649194962042e-01 9.747121243357939058e-01 9.018549904246729865e-01 8.873326969749832926e-01 1.273260549236666428e+00 1.013677815114858660e+00 9.943194306048989128e-01
1.004733641265860289e+00 1.079749278300194293e+00 1.000601633779683475e+00 9.378991728299170827e-01 1.142670837702900677e+00 9.582772746040807421e-01 8.100309757490319340e-01 9.497207447098885424e-01 8.935242979985693612e-01 1.085068290481316478e+00 9.991404984087222108e-01
1.008873556021581352e+00 8.908636552527395835e-01 1.017857815920535147e+00 1.084953278657042386e+00 9.188020598145942852e-01 9.116687830244651902e-01 1.082407532432991371e+00 1.073788819537908168e+00 6.274069859020656725e-01 1.132543454985869058e+00 9.921028454624148951e-01
9.987018446216112677e-01 9.723681397238906898e-01 1.029302015594506070e+00 1.081619608838580326e+00 1.010424895129073297e+00 9.518299342156206766e-01 9.948865820908099344e-01 9.383388658910164493e-01 1.259096789849019071e+00 8.982351136196212726e-01 1.020844056978945646e+00
1.012390193064073074e+00 1.044121433752868366e+00 1.011031282492654393e+00 1.031238366036376197e+00 1.030856341416691579e+00 1.013413237864448924e+00 1.109775380021652547e+00 8.920872318706304371e-01 1.018990500900904816e+00 9.194572204241303615e-01 9.990120371831439083e-01
1.002885529659229613e+00 1.026592714008183416e+00 1.038803900888267684e+00 1.005143046477526170e+00 1.409063763693858551e+00 1.075713697151861936e+00 1.011630502798199771e+00 9.843928032760688174e-01 9.878536025510118446e-01 8.940727724128106901e-01 1.010960581091074895e+00
1.014769088582926804e+00 8.472938492243841102e-01 1.054106372074563369e+00 8.997410039956352801e-01 1.389206005558287771e+00 1.029043528776598881e+00 8.722306239989665588e-01 1.105519758211232606e+00 7.349188251903220337e-01 1.095316648903688295e+00 1.013849396875264874e+00
9.888364126345295935e-01 1.029426894609927423e+00 9.223044512056215449e-01 1.093295497107236613e+00 1.151593014815074589e+00 9.644600455901293223e-01 1.092595345331895951e+00 1.214895889400664730e+00 8.823496697428060420e-01 1.185588411505354101e+00 1.020196176730189030e+00
9.945085361418530834e-01 1.007963983528020302e+00 1.011377249304521442e+00 1.237888676504392382e+00 1.177535446341168024e+00 9.842315754943871120e-01 1.008271276639902680e+00 9.178808440151725589e-01 1.277014881389556766e+00 1.050324374846773878e+00 9.987247808154907647e-01
1.006078060785838169e+00 8.167148719678446467e-01 1.096835676006679750e+00 1.045322641479104586e+00 1.194052256494243958e+00 1.121867840403971917e+00 1.072057334673602202e+00 1.037390787215892507e+00 1.220926061502736415e+00 9.520701535366473678e-01 1.011215228048485182e+00
9.877695805970343468e-01 9.899712886886710139e-01 9.698634936405956530e-01 1.056044420649425719e+00 1.003056023778511774e+00 9.468394183088864047e-01 9.531665401382487524e-01 9.348215333800443672e-01 7.964857913869818340e-01 1.002559269186053870e+00 1.006399139131758602e+00
1.000532151063156183e+00 9.904976847197357603e-01 9.193569600646936957e-01 9.337184479267006676e-01 1.264666875766873311e+00 1.003922620435925284e+00 1.101378689796556731e+00 8.508887082238713040e-01 1.369798980235957808e+00 7.053011837543885498e-01 1.011524146256231216e+00
9.866953263651059292e-01 9.263739630184680829e-01 9.750560859326827812e-01 1.095160009554812408e+00 9.924763238172709112e-01 1.104873189757482610e+00 1.138265588817164220e+00 9.598139071086685403e-01 1.029868062981982746e+00 9.915076687864106120e-01 9.949678498110970937e-01
1.008428745775864943e+00 1.169156390010476665e+00 1.032035585739120132e+00 9.283222007709237555e-01 1.048771461713868591e+00 1.041811283098398100e+00 1.048230553148789657e+00 1.004847559654568068e+00 1.374898881365447911e+00 1.138934152598872096e+00 1.007223243451901507e+00
9.972731772927062588e-01 9.016575792805904266e-01 9.015449226270073613e-01 1.123063084243038467e+00 7.361680284224270121e-01 1.203968618335303553e+00 8.291217248686647556e-01 8.668530241822570703e-01 6.889616098181546855e-01 9.726475564161635168e-01 9.810151730608922538e-01
1.005010049316924059e+00 1.158585397235127878e+00 1.003556649010691304e+00 8.830977892548270702e-01 8.492722214884997900e-01 1.098371390263381375e+00 8.568065957156197898e-01 9.551028055059828104e-01 9.281849509092920947e-01 8.431955248029935346e-01 9.965631122738077829e-01
9.835531904613831200e-01 7.782651328187368822e-01 1.040518590074931193e+00 1.049932359789786940e+00 1.225516951901721274e+00 1.094730938432437961e+00 1.019789056563269902e+00 1.088076870003568786e+00 9.866587050569617379e-01 8.868459872109635267e-01 1.010029849482133590e+00
1.022591211882150075e+00 1.037627352266588865e+00 9.038829624728539347e-01 1.040400171046057753e+00 1.068199890759940152e+00 1.182886040358254176e+00 9.149439064912435748e-01 1.031614976852735621e+00 1.528403585427555278e+00 1.088696452057630770e+00 9.951707906503350909e-01
9.884206680430552838e-01 1.095684471822869099e+00 1.060327758143496002e+00 1.016272367533667342e+00 1.094764654015747185e+00 8.578002678021848793e-01 1.050419122404093741e+00 8.816650992664785136e-01 1.049639157630637420e+00 1.038350404835233443e+00 9.862420432921601421e-01
9.994579091579313124e-01 1.110791322839639550e+00 9.917832415897640530e-01 9.955847830566162404e-01 1.245954558562983427e+00 8.369937183480588017e-01 9.843133260389793637e-01 1.023964100193924809e+00 1.045523269795670673e+00 1.223743985988156702e+00 9.868784841044057066e-01
1.005922869838893563e+00 9.326591910413420949e-01 9.724386868001531070e-01 9.135918078286956456e-01 1.300520716679042232e+00 1.029580391017728136e+00 1.230103201780225142e+00 7.765542400178460092e-01 9.797189575814181373e-01 1.052649967441446899e+00 9.889625682317532140e-01
1.009595601847607993e+00 8.967249551541121022e-01 9.382349850758890941e-01 1.000631440295266295e+00 1.178768874844789538e+00 8.661283044328489389e-01 1.017452390335784163e+00 1.010634090376935745e+00 6.362205832192512345e-01 8.188181935703726655e-01 9.997215172947567785e-01
1.001479319543589375e+00 9.287401463960537340e-01 9.386704363467777146e-01 9.610012456368033362e-01 1.125432874110961379e+00 1.066216801858248076e+00 1.002518576981102250e+00 9.813219578869097903e-01 7.832734737752942156e-01 1.107004709261125930e+00 1.008448673093261805e+00
1.002459402789678045e+00 7.053616681701702085e-01 9.742489606701330018e-01 1.036453278720850024e+00 1.026525932859509105e+00 9.922117227791554805e-01 9.553617015049514771e-01 9.421717248166614489e-01 8.480983318377017799e-01 1.026827239694893423e+00 9.947834909551619420e-01
1.015647850926107321e+00 1.164053707818166750e+00 1.026884900563169056e+00 8.344590606171201630e-01 1.120245171279410812e+00 1.134699713479905059e+00 8.971340267263088197e-01 1.051282605063744269e+00 1.210853668582486442e+00 9.544876549226879447e-01 1.002584141717276944e+00
9.995389866326447326e-01 1.104852955479360910e+00 1.034274532645877098e+00 9.550752039308757491e-01 1.036424887444911125e+00 9.074710672391549382e-01 9.650383466913399211e-01 9.610736621551161374e-01 9.931357860641748525e-01 1.022698199451292256e+00 1.007567738012760117e+00
9.948713713836953021e-01 4.930365160744073494e-01 9.306389455275306810e-01 1.009395285707464840e+00 1.134626652919002776e+00 1.007460905568351883e+00 1.010710917134967524e+00 9.320620482490880043e-01 9.577820791077311657e-01 1.041365089275107847e+00 1.005684533415454940e+00
1.012171015353439563e+00 1.003797237934363817e+00 9.601711302717061969e-01 1.047467604522432483e+00 1.294078337663389977e+00 9.697770291309998347e-01 1.015379976143219176e+00 1.078518331637305039e+00 5.997717095691565969e-01 9.148890223543544309e-01 1.000768702448563641e+00
9.929704727702325373e-01 9.071303069647187467e-01 9.818259523401924316e-01 9.291812735557216651e-01 8.218177306397599358e-01 9.544869091766627900e-01 9.913191990670959797e-01 8.587483971051187437e-01 8.089685504295426322e-01 1.048846043677674533e+00 9.939738456757687413e-01
9.919808202768760630e-01 9.022857337941980749e-01 1.013240409399967845e+00 1.060087799150170706e+00 1.045816830910597739e+00 1.079331942017806467e+00 1.055468087711927350e+00 1.119560107828899920e+00 1.086066730619287490e+00 1.108505434790655775e+00 9.999087580901966366e-01
1.007179530064487016e+00 9.612515569019759454e-01 1.039083477939076072e+00 1.090772896529213609e+00 1.147992612102891163e+00 8.430010740844433581e-01 1.066673471023346753e+00 9.531180868677515683e-01 1.300967757505826272e+00 9.776094128851968712e-01 9.858438011656918132e-01
9.930610064055016561e-01 8.651365790911358378e-01 9.856169279830320207e-01 8.517061025615040304e-01 9.404448036166783709e-01 1.077457766730169020e+00 1.051304397003983704e+00 9.944045838151368555e-01 4.742632225792399181e-01 9.445859211146354628e-01 9.954789219906419184e-01
1.005432607260157374e+00 1.033033417144703980e+00 1.116779972491086514e+00 1.052700116711627665e+00 8.826213038243783116e-01 8.822155679097244407e-01 1.033025890856617224e+00 8.779369682353967974e-01 7.189711416852924142e-01 8.802802296019911488e-01 9.909781126864624090e-01
1.001913138228574862e+00 1.126883085049749988e+00 1.001500051879390396e+00 1.010101019290519320e+00 7.496149227591980546e-01 9.371665651702366651e-01 9.857441514508615832e-01 1.135534483669512262e+00 1.293085692974590195e+00 7.911631474596996227e-01 9.757969862207664935e-01
9.990455318117398287e-01 9.406628830737427949e-01 9.966561777827250834e-01 1.079062380521064624e+00 1.204315589998526725e+00 1.010160430355001804e+00 9.321997602932582394e-01 7.901372195093410156e-01 9.375677553145808085e-01 1.067498597201043564e+00 1.006916117687053358e+00
1.006753447629165077e+00 1.142089394855676510e+00 1.014555675036732385e+00 9.430068474652535393e-01 1.077908438123746482e+00 9.899483028446282029e-01 9.493291629210848237e-01 9.768477147950569428e-01 9.088029347966102289e-01 8.539480696761696521e-01 1.003642840304283856e+00
9.770730123334016026e-01 9.606650004432361056e-01 1.021372013860986083e+00 1.109493927634958244e+00 7.033026738379746234e-01 1.159115650353943261e+00 1.025047485900889566e+00 1.002831649824937665e+00 9.969388436044308577e-01 8.658606792410472597e-01 9.786926015866883599e-01
1.012779707017752218e+00 7.359250650770384761e-01 8.938884996130718186e-01 1.183933444496683807e+00 1.099671474874593269e+00 8.748156072761132940e-01 1.041228602743559772e+00 1.236329411765475061e+00 8.903270489831326406e-01 1.041712938011930101e+00 1.006647911237281923e+00
9.975108606856911697e-01 9.226016510275470983e-01 1.024439857171942636e+00 1.042533426208541503e+00 1.020164132737961804e+00 9.767907333284767679e-01 9.858329564113232912e-01 8.971450861304546276e-01 8.267817509461690140e-01 1.008499226170606944e+00 9.882166222680226486e-01
9.852555374720407544e-01 1.176859541379514207e+00 9.572016160459002609e-01 9.881146140638119579e-01 9.255947066697718384e-01 1.040783859189368776e+00 1.019010625911666468e+00 1.009573753617823311e+00 1.145528815989472315e+00 9.672787755574973056e-01 9.933185631802680104e-01
9.798491951864517491e-01 7.157766348201646256e-01 9.876709623135148108e-01 1.251613005296823955e+00 6.591795890327554197e-01 9.340453259136930475e-01 1.053594596484694002e+00 8.218686904663666803e-01 7.718849206143112429e-01 6.310367034754258420e-01 9.992755586228743159e-01
9.871754969004264968e-01 9.568772841453107025e-01 1.137077044767297540e+00 8.652982734442591362e-01 1.200974488096911097e+00 9.309809040039719319e-01 8.452629356301748498e-01 1.057508639709186848e+00 9.623393976743036538e-01 1.115917906887759825e+00 1.017609390474464748e+00
9.933247574278044612e-01 1.251575932229671118e+00 1.022252056140842580e+00 1.072164605023736339e+00 8.687418997587577074e-01 1.002983352694262420e+00 1.075738826018458605e+00 9.272523834827577360e-01 8.867213533726713282e-01 8.899967440654635853e-01 1.002908443726627130e+00
1.000935022841889399e+00 8.605735502805520465e-01 9.261383295809316740e-01 1.033075185673545615e+00 1.064055523130062797e+00 1.037495532958933930e+00 9.050120861401239614e-01 9.688952402217394511e-01 7.490043874277583225e-01 9.287209689139060975e-01 1.005204396518891041e+00
9.809406708551368093e-01 1.197512995820549486e+00 9.651583394397055260e-01 9.397647401309968673e-01 6.290223722199872469e-01 1.063160390675309319e+00 1.043379440849729223e+00 8.557550845840085074e-01 1.261519073152781445e+00 8.833402380504840057e-01 1.001847046547892806e+00
1.013071355651403715e+00 1.119502636673480378e+00 9.529040195630870125e-01 1.030188655053366986e+00 1.157115555088249259e+00 7.958948315574450039e-01 9.762180194481843154e-01 1.102190405257572836e+00 9.944035781895006476e-01 1.020826945367665717e+00 9.973516948329602672e-01
1.007903283922596316e+00 9.179238622006419268e-01 1.045916427544516747e+00 9.503207357283185441e-01 1.061767855145825612e+00 1.104360812920454071e+00 9.718837629361180008e-01 1.089872549914616906e+00 1.204898497688590808e+00 8.796900388352111300e-01 1.007886420128612848e+00
9.984166215910549314e-01 9.857831107392183156e-01 1.012314759381847562e+00 9.405417225876407938e-01 1.111972641912857274e+00 9.386445525744675500e-01 1.058351766762605006e+00 9.039429521644253285e-01 7.933157287282268655e-01 1.065538944909961705e+00 9.974990409734985075e-01
9.950235652076262483e-01 8.752354347590193262e-01 9.958686323450329780e-01 8.571490657651097411e-01 1.273451718326510829e+00 9.199941625827661174e-01 1.024780969301249733e+00 9.429192634770420245e-01 8.710793998185721865e-01 9.652603052284204344e-01 1.001154742869839964e+00
1.005033319082190291e+00 8.057349516989100735e-01 9.831166092402225942e-01 8.938284423585545202e-01 1.003221003278783163e+00 1.051676095465827077e+00 1.031039003673701604e+00 1.134082116154604414e+00 9.020997552981545597e-01 1.005532559570013529e+00 1.012659001863570829e+00
1.009001023576916456e+00 1.186543814531682228e+00 1.041660405670204570e+00 1.141535102988183947e+00 1.438254413466191428e+00 1.001032275946893702e+00 9.965667342554758168e-01 9.695646979030838608e-01 1.182088640342763952e+00 8.033859784605583698e-01 9.965197846882039023e-01
9.947198767470959435e-01 7.527656761081392700e-01 9.707595772877212204e-01 1.002450669840347697e+00 1.336466281732663131e+00 1.113824147536339737e+00 9.777848991187532146e-01 9.246794437111462983e-01 8.345093628319415480e-01 1.074550825266360921e+00 9.935673748399834748e-01
1.001214291463766504e+00 1.216732541757329145e+00 9.585885853685528479e-01 9.079636274396477580e-01 1.187823089615258398e+00 9.593408782856053252e-01 9.686125488339447642e-01 1.057901984205770640e+00 8.620289503046861812e-01 7.212846558365384464e-01 9.741719390327107098e-01
9.920233174845519697e-01 1.127465993456460813e+00 9.902260950109356141e-01 1.018059095588773166e+00 7.642382045519904299e-01 8.864850173807161671e-01 9.112414517860951690e-01 1.061694598767825237e+00 1.022864010814077629e+00 1.000578331367706575e+00 1.000139996084749683e+00
1.009373946632830865e+00 1.082631355972243803e+00 1.009343597479364973e+00 7.618921856127973680e-01 1.343126519919083162e+00 8.648344238853549193e-01 8.786902186431161388e-01 1.042487088241297988e+00 9.317184984348740873e-01 8.418634015958630368e-01 9.959009058250736235e-01
9.958047604010206166e-01 1.049272619263809769e+00 9.970050124693714544e-01 8.894592870852270350e-01 8.892950347007333445e-01 8.233903082251701200e-01 1.115698314511415878e+00 9.176498578362283220e-01 8.421051401760755173e-01 9.936885929443609600e-01 1.013695100793321702e+00
1.004243337589148632e+00 1.006794880081688603e+00 1.023437885146896598e+00 1.015356753134961654e+00 9.768591368364917260e-01 8.571117378402612896e-01 9.459336754575640160e-01 1.017489101908374272e+00 1.199943697074659088e+00 1.095111310696947671e+00 1.003247058237227707e+00
1.010624200202395073e+00 9.102432329518849174e-01 9.493741799931088021e-01 9.919887296352698502e-01 1.450599876409066624e+00 9.182552916404581600e-01 9.303359115193372553e-01 8.438307961139059898e-01 1.196499791283722969e+00 1.101609898719438263e+00 1.003552850134453056e+00
9.998002872413939146e-01 7.241383985542716450e-01 1.037350739144460299e+00 1.024685546137546588e+00 6.027043362773165658e-01 9.633215691321751484e-01 1.038573758117116608e+00 1.201333117457866972e+00 1.312557400277993835e+00 9.256318427213731104e-01 9.946007013463337154e-01
1.000753104213938594e+00 1.151946480838702103e+00 9.333738209800935826e-01 9.991069342473626325e-01 1.071054030747593977e+00 9.084649441198084929e-01 9.903500672158951357e-01 9.729462446586998325e-01 8.987614717388551222e-01 8.700193615975287953e-01 1.015177028787728197e+00
1.004048692969938594e+00 1.102298369819487922e+00 9.760964471699873357e-01 1.101209239876384860e+00 7.578897038858513069e-01 9.143318533315033525e-01 8.590755282129188819e-01 9.150514534579364812e-01 1.400832647363028149e+00 1.031339972767409741e+00 9.917143223375459726e-01
9.908203079486810338e-01 1.255804047389732059e+00 1.066484527614218525e+00 1.003691972261837373e+00 7.778154732293227624e-01 9.357748658425638633e-01 9.989272509584846693e-01 1.001425689564467980e+00 1.012250549265773625e+00 1.031592946947772926e+00 1.026610776847209916e+00
9.999186048400521276e-01 1.035231194147041567e+00 9.597472661971040431e-01 9.938433514551745507e-01 1.101877672768633021e+00 9.736739062141230860e-01 9.277768567120134868e-01 1.012998087614008780e+00 9.217817186863016543e-01 1.112996277011982782e+00 9.847428805115073791e-01
1.000170737697225753e+00 1.130913275085063674e+00 9.512365701028642206e-01 8.414545330672941192e-01 8.013218664906400779e-01 8.056780140736822249e-01 9.946866174022758189e-01 9.342722145496723529e-01 8.015599826434851582e-01 9.104183366643657793e-01 1.004888296309791373e+00
9.936499360176667128e-01 1.060696921758933042e+00 9.950091995460040861e-01 9.833071164972706502e-01 1.258210109591999304e+00 8.156641419650572100e-01 1.170947949770420493e+00 1.040643256897313407e+00 8.684514235340375921e-01 1.184358629243651650e+00 1.010743497711078964e+00
1.007424476893963305e+00 1.115905229368498119e+00 9.688111431432009368e-01 9.729888633673271503e-01 8.635242851543710740e-01 1.144750967395976149e+00 9.658763896805164784e-01 9.081465667176500389e-01 1.099765027789102012e+00 8.682493847112983110e-01 1.015692456421935175e+00
1.006343092872819422e+00 1.094259983853285378e+00 1.014851119624466724e+00 9.741702223028494423e-01 8.196370788233409144e-01 1.073557132490384980e+00 1.004621396260378940e+00 1.190421910730169897e+00 1.056061565792080215e+00 1.128427110888851725e+00 1.005237936678502919e+00
1.008692578159362974e+00 7.696600234594158652e-01 9.732114051696639789e-01 1.035167678079928377e+00 4.759217796050408955e-01 1.016923089409258685e+00 1.007244476177044490e+00 1.060779704029996440e+00 7.456447995988475519e-01 1.258910387249746909e+00 9.936819862473827980e-01
9.897602790845771992e-01 9.543268108574514130e-01 9.862136597591378839e-01 8.464396223179533330e-01 7.904323789496598973e-01 1.014877605132242122e+00 1.131339980278223356e+00 1.144142390662245656e+00 1.236824819462596814e+00 1.036061395106193883e+00 9.904454639149686823e-01
1.004320928544522484e+00 1.014175512841707816e+00 1.017160899484427006e+00 9.238292663854998921e-01 1.032311215631437129e+00 1.245003196161330816e+00 9.398923008183976968e-01 1.027875432081703622e+00 1.108045544789434622e+00 7.622309869765084844e-01 1.012921053554360018e+00
1.003204521360208545e+00 1.021484752331258461e+00 9.625776031882387063e-01 1.102584455589648238e+00 9.488182775073413788e-01 1.027644555162801288e+00 1.000694395848940932e+00 1.099139605802937680e+00 6.834338297655789818e-01 1.018653286631992394e+00 9.996248668553653349e-01
